subject_id,video_id,window_id,ear_mean_mean,ear_mean_std,mar_mean,mar_std,blink_ratio,yawn_ratio,ear_diff_mean,num_frames,label
1,0_landmarks,36,0.3027552736666667,0.011029658545138646,0.1342138555,0.0005852531896408165,0.0,0.0,0.00211607152542373,60,alert
1,0_landmarks,37,0.304039804,0.004301259373721144,0.13435093950000002,0.0005391769031261914,0.0,0.0,0.0012008066101694898,60,alert
1,0_landmarks,38,0.30091635666666666,0.009221693658132737,0.1343116465,0.0005305412488764822,0.0,0.0,0.0023281050847457634,60,alert
1,0_landmarks,39,0.30140030083333336,0.010642369443376367,0.13417669866666668,0.0004669241865137803,0.0,0.0,0.0029148491525423778,60,alert
1,0_landmarks,40,0.2986257951666666,0.010963243622419796,0.13435834033333333,0.0005219708350823389,0.0,0.0,0.003382005254237286,60,alert
1,0_landmarks,41,0.297119354,0.010613748735747141,0.133704043,0.0005906618110032727,0.0,0.0,0.0030938633898305104,60,alert
1,0_landmarks,42,0.29305895783333324,0.009841575823187409,0.13356471966666666,0.0011871108751080877,0.0,0.0,0.0028630045762711893,60,alert
1,0_landmarks,43,0.2915920465,0.001857769898248816,0.13137601333333332,0.001270429245451668,0.0,0.0,0.0015756133898305062,60,alert
1,0_landmarks,44,0.292026105,0.013090609494512025,0.13173142183333333,0.000747517013945706,0.0,0.0,0.002680735932203396,60,alert
1,0_landmarks,45,0.2895723456666667,0.011631312822531449,0.13164444449999999,0.000869065620666673,0.0,0.0,0.0035760715254237307,60,alert
1,0_landmarks,46,0.2936869054999999,0.008471900992444064,0.13205959416666666,0.0008341176318667367,0.0,0.0,0.0024165227118644085,60,alert
1,0_landmarks,47,0.29447385600000003,0.008943124562232,0.13182951383333333,0.0007807612188351641,0.0,0.0,0.002893142711864412,60,alert
1,0_landmarks,48,0.2933887766666667,0.006491392218812969,0.13155438833333333,0.0007937209903867713,0.0,0.0,0.002115348135593217,60,alert
1,0_landmarks,49,0.2920320216666667,0.0073994143200612275,0.13166067750000002,0.0007969874684075957,0.0,0.0,0.0019581857627118636,60,alert
1,0_landmarks,50,0.29267334516666665,0.007036975678938241,0.13258241516666666,0.0007879006976823325,0.0,0.0,0.002281058474576268,60,alert
1,0_landmarks,51,0.29231045283333323,0.008103118421262902,0.13219493583333336,0.0007655742731664277,0.0,0.0,0.002910672372881353,60,alert
1,0_landmarks,52,0.29211940716666657,0.00915909136196437,0.13212262566666666,0.0007754215627609006,0.0,0.0,0.0029691808474576263,60,alert
1,0_landmarks,53,0.29396225183333335,0.006500964748734729,0.1320925615,0.0008920190189766602,0.0,0.0,0.002377818474576273,60,alert
1,0_landmarks,54,0.291087117,0.009429766280864955,0.13233745083333334,0.0007929157629351147,0.0,0.0,0.003271050677966102,60,alert
1,0_landmarks,55,0.29271192533333334,0.007796528988133645,0.13164805633333335,0.000955221460269759,0.0,0.0,0.0023983142372881365,60,alert
1,0_landmarks,56,0.28968882100000004,0.008103347885834944,0.13120993916666665,0.0008830310973257437,0.0,0.0,0.0028883455932203392,60,alert
1,0_landmarks,57,0.2999518871666667,0.005712565501206118,0.13277956333333332,0.0008669664920834925,0.0,0.0,0.0014226301694915179,60,alert
1,0_landmarks,58,0.30407517433333336,0.011275953037242478,0.13346653266666667,0.0007996679264833757,0.0,0.0,0.003063021016949157,60,alert
1,0_landmarks,59,0.3037818369999999,0.010440784213640962,0.1330983281666667,0.0006024223241726991,0.0,0.0,0.0026295135593220366,60,alert
1,0_landmarks,60,0.294984522,0.012475494682291333,0.13312146633333333,0.0007987479754381583,0.0,0.0,0.0035802305084745765,60,alert
1,0_landmarks,61,0.2940613403333333,0.006898365911006504,0.13292771983333335,0.0006548244184983019,0.0,0.0,0.0020444222033898355,60,alert
1,0_landmarks,62,0.2846314318333333,0.013385709974359785,0.133368706,0.0008964386733090017,0.0,0.0,0.0034073947457627083,60,alert
1,0_landmarks,63,0.26042049716666665,0.011760227316577698,0.13379926016666666,0.0008993562790805655,0.03333333333333333,0.0,0.0030339672881355925,60,alert
1,0_landmarks,64,0.2565506978333334,0.004420865664112667,0.13393254433333332,0.0007798137961897634,0.0,0.0,0.0023347572881355933,60,alert
1,0_landmarks,65,0.2601213235,0.00203888744958848,0.13444850966666666,0.0004806348898556512,0.0,0.0,0.0014361967796610144,60,alert
1,0_landmarks,66,0.2566341213333333,0.009132365445993615,0.13424535933333334,0.000538604815304834,0.0,0.0,0.002785638474576267,60,alert
1,0_landmarks,67,0.2594561786666667,0.009612435638382615,0.134492866,0.0009630254715378325,0.0,0.0,0.0032565994915254243,60,alert
1,0_landmarks,68,0.26628926683333337,0.007839955873207767,0.13413440899999998,0.000619297343268159,0.0,0.0,0.0024508399999999984,60,alert
1,0_landmarks,69,0.2638733876666667,0.008625891838597981,0.1339460465,0.000749266015395122,0.0,0.0,0.002941069830508478,60,alert
1,0_landmarks,70,0.27858960333333344,0.01875181652310354,0.13256292949999998,0.0009708802934217748,0.0,0.0,0.0031010572881355948,60,alert
1,0_landmarks,71,0.28491919383333336,0.029958459074141318,0.13393204616666668,0.0010350783322629763,0.0,0.0,0.009284543728813564,60,alert
1,0_landmarks,72,0.2962659411666667,0.016498987944268895,0.13330943049999996,0.001344027042839818,0.0,0.0,0.005354043559322032,60,alert
1,0_landmarks,73,0.30555787133333323,0.007651002989664045,0.1324239925,0.0007924921008431247,0.0,0.0,0.0026350833898305063,60,alert
1,0_landmarks,74,0.3017413033333334,0.009728709529064765,0.13210764766666666,0.00042085594702687514,0.0,0.0,0.0031223054237288113,60,alert
1,0_landmarks,75,0.303187501,0.011124038073907438,0.13240758216666668,0.0005053209209010712,0.0,0.0,0.0035733088135593274,60,alert
1,0_landmarks,76,0.29961098866666674,0.0111348916633551,0.13278856733333336,0.0005039792694244028,0.0,0.0,0.0030517591525423735,60,alert
1,0_landmarks,77,0.2997234661666666,0.01105685469225947,0.13267942449999998,0.0005717093428874061,0.0,0.0,0.0021019937288135593,60,alert
1,0_landmarks,78,0.2943733316666667,0.013559337598332886,0.132395612,0.0006602456470607498,0.0,0.0,0.004401616949152545,60,alert
1,0_landmarks,79,0.30103422050000006,0.008980234134951318,0.13274774399999997,0.0005458522299462855,0.0,0.0,0.002531915932203389,60,alert
1,0_landmarks,80,0.3018848565,0.010786117397665827,0.13337700616666665,0.0004799690541347145,0.0,0.0,0.0024571201694915256,60,alert
1,0_landmarks,81,0.3005420306666666,0.008764928352464889,0.13286481933333333,0.00042536225906814474,0.0,0.0,0.002617707457627118,60,alert
1,0_landmarks,82,0.3034322013333334,0.008322903198078678,0.13277859916666668,0.000422710953892813,0.0,0.0,0.002833712881355934,60,alert
1,0_landmarks,83,0.2977176933333333,0.011606337392422825,0.13318141133333333,0.0006407670890957363,0.0,0.0,0.004896496610169486,60,alert
1,0_landmarks,84,0.2965462525,0.0015439832434384635,0.132785486,0.0003586892745594716,0.0,0.0,0.0014080437288135643,60,alert
1,0_landmarks,85,0.29953231666666663,0.00695057532906753,0.1329121475,0.000430592177718178,0.0,0.0,0.0026831654237288154,60,alert
1,0_landmarks,86,0.290705866,0.015810773268256067,0.133186705,0.0006705493814962451,0.0,0.0,0.004857731186440681,60,alert
1,0_landmarks,87,0.30143182766666676,0.010293193908105064,0.13357891549999998,0.0006050532448675476,0.0,0.0,0.003370503559322036,60,alert
1,0_landmarks,88,0.305040507,0.01016864742673877,0.13343884233333334,0.0005915990535217982,0.0,0.0,0.003174459661016945,60,alert
1,0_landmarks,89,0.2989332106666666,0.013653254919463202,0.1334663105,0.0007241921496638516,0.0,0.0,0.00443481474576271,60,alert
1,0_landmarks,90,0.30249504366666663,0.012055364165226887,0.13350015316666666,0.0006839059127747796,0.0,0.0,0.004320418135593227,60,alert
1,0_landmarks,91,0.2971573261666667,0.01762357252862626,0.13358625533333332,0.0005567459080031231,0.0,0.0,0.007229470338983048,60,alert
1,0_landmarks,92,0.30589620850000004,0.008363959463893848,0.13334854033333332,0.0005226427424221587,0.0,0.0,0.0027441566101694993,60,alert
1,0_landmarks,93,0.29918271033333343,0.013293700193401882,0.13417906816666664,0.0006307579122254228,0.0,0.0,0.004737580847457627,60,alert
1,0_landmarks,94,0.30556635,0.009034938424652191,0.13392895766666665,0.0007618694009416726,0.0,0.0,0.002698388474576267,60,alert
1,0_landmarks,95,0.30027248083333336,0.01480631117517586,0.1340062886666667,0.0011106362503575246,0.0,0.0,0.004973183728813559,60,alert
1,0_landmarks,96,0.30216110199999996,0.01258963881603874,0.1401453086666667,0.010342526491011188,0.0,0.0,0.004746721355932199,60,alert
1,0_landmarks,97,0.2926901136666667,0.011467330390290057,0.1346686335,0.002105604968666427,0.0,0.0,0.004712853728813563,60,alert
1,0_landmarks,98,0.29762305616666673,0.0038993347813732217,0.13555145066666666,0.001637329808778981,0.0,0.0,0.001841363728813561,60,alert
1,0_landmarks,99,0.29926825483333336,0.009964086567924406,0.13090841233333333,0.0009120594204004586,0.0,0.0,0.002351738135593221,60,alert
1,0_landmarks,100,0.29701219483333335,0.007499111184158091,0.1314250703333333,0.0014115094495467933,0.0,0.0,0.002229267457627115,60,alert
1,0_landmarks,101,0.3006040924999999,0.006215883988078079,0.13572660583333332,0.0018761513986183644,0.0,0.0,0.0016782542372881378,60,alert
1,0_landmarks,102,0.29153955133333337,0.008541236304432258,0.136818049,0.0012058512312286566,0.0,0.0,0.002829158644067799,60,alert
1,0_landmarks,103,0.2889981945,0.014464239143650501,0.13336860933333333,0.0020881309816794436,0.0,0.0,0.004575267627118644,60,alert
1,0_landmarks,104,0.2943237573333333,0.0032387840197286286,0.13446720650000002,0.0008452244971087548,0.0,0.0,0.0013672955932203354,60,alert
1,0_landmarks,105,0.2944875576666667,0.007977233043608619,0.13491670266666667,0.0007330495390942011,0.0,0.0,0.0025475203389830536,60,alert
1,0_landmarks,106,0.29722308399999997,0.011330266853499258,0.13888208316666667,0.011056542682442298,0.0,0.0,0.003124222203389828,60,alert
1,0_landmarks,107,0.2971563423333334,0.012638521875935012,0.13298467800000002,0.0007298732763016693,0.0,0.0,0.003509815932203386,60,alert
1,0_landmarks,108,0.2961302738333334,0.015013646757851457,0.13319066783333336,0.0013321101248921965,0.0,0.0,0.003280247796610168,60,alert
1,0_landmarks,109,0.2510081165,0.021665928773392632,0.134363104,0.0010294155866027424,0.0,0.0,0.00288775,60,alert
1,0_landmarks,110,0.28731074766666664,0.02323199730293576,0.1340743095,0.0017803631044709424,0.0,0.0,0.004524088305084746,60,alert
1,0_landmarks,111,0.2579344325,0.01264943137296912,0.133452676,0.002480006820039147,0.0,0.0,0.004514396101694914,60,alert
1,0_landmarks,112,0.26096810600000003,0.008365153642965799,0.13156864799999998,0.0007413687319946364,0.0,0.0,0.0028871535593220296,60,alert
1,0_landmarks,113,0.263712655,0.00813406175714989,0.13123146283333334,0.001096573313098722,0.0,0.0,0.003628097796610171,60,alert
1,0_landmarks,114,0.2608486828333333,0.004636107160269302,0.13276637983333334,0.0008420087978073464,0.0,0.0,0.002751510169491526,60,alert
1,0_landmarks,115,0.2647370593333333,0.007696727758190679,0.13345592516666666,0.0005767236375986111,0.0,0.0,0.0019025688135593244,60,alert
1,0_landmarks,116,0.26541427716666666,0.01110693554102557,0.1342191435,0.0008408984006878697,0.0,0.0,0.00369408881355932,60,alert
1,0_landmarks,117,0.2700747628333333,0.01053428497075242,0.13254697099999999,0.0014343010224318327,0.0,0.0,0.003927176101694914,60,alert
1,0_landmarks,118,0.27254668016666667,0.006129065233101617,0.13134407216666666,0.0004764543546066501,0.0,0.0,0.0021220272881355925,60,alert
1,0_landmarks,119,0.28042693916666667,0.0016792334045274853,0.131332457,0.0007335167791407342,0.0,0.0,0.0010292754237288082,60,alert
1,0_landmarks,120,0.28054780833333326,0.001914381239244301,0.1309864115,0.00037186771923550493,0.0,0.0,0.0014174566101694862,60,alert
1,0_landmarks,121,0.2779444593333333,0.009111757456451685,0.13127766533333332,0.00045477171012302616,0.0,0.0,0.0019985733898305103,60,alert
1,0_landmarks,122,0.27621932516666664,0.007218762897615143,0.13139855283333332,0.0004159624825032971,0.0,0.0,0.0024923757627118613,60,alert
1,0_landmarks,123,0.27662201133333325,0.008296947476184936,0.13166100083333335,0.0005724448400101995,0.0,0.0,0.0031706867796610257,60,alert
1,0_landmarks,124,0.26809592183333325,0.012560849985047919,0.13151268433333335,0.0006677383245637648,0.0,0.0,0.004827225423728811,60,alert
1,0_landmarks,125,0.26791711649999994,0.013657904332534797,0.13180413016666667,0.0006325507461974682,0.0,0.0,0.004862704237288135,60,alert
1,0_landmarks,126,0.270697675,0.00862453635169093,0.132085939,0.0013921633088323383,0.0,0.0,0.0029481105084745722,60,alert
1,0_landmarks,127,0.27018561566666666,0.010464300569941656,0.13335007083333333,0.0020944397145953647,0.0,0.0,0.0035259920338983064,60,alert
1,0_landmarks,128,0.27224377066666666,0.009615778450673637,0.13421119966666667,0.0012018726820299582,0.0,0.0,0.003325686610169493,60,alert
1,0_landmarks,129,0.26439720033333336,0.017015919482809814,0.1348970956666667,0.0010899688700330968,0.03333333333333333,0.0,0.005613849322033899,60,alert
1,0_landmarks,130,0.2816033263333334,0.0017580180195492594,0.1322313295,0.0009947184243919236,0.0,0.0,0.001087080169491531,60,alert
1,0_landmarks,131,0.2787542631666666,0.005860778669911673,0.133109746,0.0006736005617604527,0.0,0.0,0.002276187288135593,60,alert
1,0_landmarks,132,0.28034707850000007,0.005319824783001731,0.136782724,0.009408468935020758,0.0,0.0,0.002108217118644067,60,alert
1,0_landmarks,133,0.2724514541666666,0.0062331572498310174,0.131615167,0.0016881927617359528,0.0,0.0,0.0015753257627118677,60,alert
1,0_landmarks,134,0.27181061833333336,0.009209442642918945,0.13091695083333335,0.0008122261334429208,0.0,0.0,0.0034273986440677977,60,alert
1,0_landmarks,135,0.2760842355,0.007783841377333438,0.13029089849999997,0.0006759280504778213,0.0,0.0,0.0019375952542372886,60,alert
1,0_landmarks,136,0.27705871416666666,0.005612509333215489,0.13145057733333332,0.0009574539824065844,0.0,0.0,0.001705685084745765,60,alert
1,0_landmarks,137,0.27769201066666666,0.0014840646632821915,0.1306987495,0.0005146511365071329,0.0,0.0,0.0013348630508474616,60,alert
1,0_landmarks,138,0.2759543216666666,0.005461996766255957,0.13081734966666667,0.0009067879803128679,0.0,0.0,0.002141931864406773,60,alert
1,0_landmarks,139,0.2735112305,0.007396333705651388,0.13174256266666667,0.0014998683851768092,0.0,0.0,0.002574955932203389,60,alert
1,0_landmarks,140,0.2756456105,0.0016952125609132564,0.13167153633333334,0.0010680643877157212,0.0,0.0,0.0018238730508474566,60,alert
1,0_landmarks,141,0.27515215166666673,0.004519533294364279,0.131191339,0.0006990090984689226,0.0,0.0,0.0017598786440677944,60,alert
1,0_landmarks,142,0.27875659166666666,0.0033044803107665603,0.13270285666666667,0.0018138186701052062,0.0,0.0,0.002071377288135591,60,alert
1,0_landmarks,143,0.27822575850000003,0.003015024968189498,0.13125381133333333,0.0007948906094100139,0.0,0.0,0.0014843674576271119,60,alert
1,0_landmarks,144,0.275731173,0.0044797566404583865,0.13170042616666666,0.0015918200959856106,0.0,0.0,0.0019266420338983014,60,alert
1,0_landmarks,145,0.27150984466666667,0.00635889586204043,0.13358454483333332,0.0025917281345288353,0.0,0.0,0.0019808149152542357,60,alert
1,0_landmarks,146,0.2722967243333334,0.004691386338746209,0.13211526750000002,0.0016938041357081653,0.0,0.0,0.0018018918644067776,60,alert
1,0_landmarks,147,0.271966418,0.006396726303311147,0.13314975883333335,0.0025027069062637584,0.0,0.0,0.002217557457627121,60,alert
1,0_landmarks,148,0.27604981133333334,0.0036232363859568352,0.132075608,0.0013741246786188402,0.0,0.0,0.001640492881355926,60,alert
1,0_landmarks,149,0.27542927233333336,0.004449338702785451,0.13181514116666668,0.0015442770249862244,0.0,0.0,0.001952117627118647,60,alert
1,0_landmarks,150,0.2742703148333333,0.006071717248681377,0.13234696283333333,0.002224490954844945,0.0,0.0,0.0018311045762711773,60,alert
1,0_landmarks,151,0.2728240746666667,0.007432209005635866,0.1315076543333333,0.0011106211409887814,0.0,0.0,0.002647212033898303,60,alert
1,0_landmarks,152,0.27645841016666667,0.0041965896090498285,0.13432809499999998,0.0024158425943815822,0.0,0.0,0.0015210650847457597,60,alert
1,0_landmarks,153,0.274929348,0.007716751597730702,0.13154847449999998,0.001461165545623797,0.0,0.0,0.003029453898305084,60,alert
1,0_landmarks,154,0.2857817401666667,0.0022204436717861106,0.13224353083333334,0.0024180314468463062,0.0,0.0,0.0013370944067796608,60,alert
1,0_landmarks,155,0.280171509,0.009182684063359998,0.13181976,0.0013892575030425426,0.0,0.0,0.0038427950847457685,60,alert
1,0_landmarks,156,0.2762103058333334,0.003065656207691532,0.13269176183333334,0.0018542490821960708,0.0,0.0,0.0012766511864406743,60,alert
1,0_landmarks,157,0.27784061449999997,0.002436527887704429,0.131971046,0.0013711088148553332,0.0,0.0,0.0012780396610169427,60,alert
1,0_landmarks,158,0.2767021923333333,0.005124391544524537,0.13354008883333332,0.0019312518086283576,0.0,0.0,0.0018027825423728829,60,alert
1,0_landmarks,159,0.27398310750000004,0.004795588566977508,0.1325129456666667,0.0017040383115473749,0.0,0.0,0.001904408813559323,60,alert
1,0_landmarks,160,0.276563679,0.008260845226453465,0.13497611033333332,0.003138770532828615,0.0,0.0,0.003473261694915256,60,alert
1,0_landmarks,161,0.2799601256666666,0.0035497270116946417,0.132122213,0.0015267465837004533,0.0,0.0,0.0017380138983050825,60,alert
1,0_landmarks,162,0.2735485003333333,0.005592731663184506,0.1328481473333333,0.001993433943351578,0.0,0.0,0.0018679242372881355,60,alert
1,0_landmarks,163,0.2799017336666667,0.009456188413957808,0.134155743,0.0033968066335006964,0.0,0.0,0.0028762781355932228,60,alert
1,0_landmarks,164,0.27316519916666665,0.018327541123416172,0.13355224966666668,0.0011195411706736026,0.0,0.0,0.005950491864406778,60,alert
1,0_landmarks,165,0.28071991283333336,0.012572231956773374,0.13245811366666668,0.0006727261151289982,0.0,0.0,0.004597604576271184,60,alert
1,0_landmarks,166,0.28309333133333336,0.010255320244934085,0.13229378166666667,0.0005825226630846407,0.0,0.0,0.0036166238983050872,60,alert
1,0_landmarks,167,0.28481100149999994,0.008999218092034408,0.1326268935,0.0006720696397220173,0.0,0.0,0.0025620967796610153,60,alert
1,0_landmarks,168,0.283248774,0.005281257793861922,0.1322927385,0.000602289348643503,0.0,0.0,0.0020970533898305036,60,alert
1,0_landmarks,169,0.2839811145000001,0.00843185772590861,0.132286573,0.0006203273346502907,0.0,0.0,0.0030820796610169553,60,alert
1,0_landmarks,170,0.29212652866666666,0.006451658714374536,0.13186335483333336,0.0003929629607290899,0.0,0.0,0.0015929188135593232,60,alert
1,0_landmarks,171,0.28494820033333335,0.015118608657111716,0.13265759583333334,0.0007084054216461356,0.0,0.0,0.0050449805084745785,60,alert
1,0_landmarks,172,0.2827949198333333,0.022659980367274853,0.1322689555,0.0009117953058891103,0.0,0.0,0.003943501186440679,60,alert
1,0_landmarks,173,0.28826814799999995,0.013181268172297736,0.13219616233333334,0.0007727865762062352,0.0,0.0,0.00408245627118644,60,alert
1,0_landmarks,174,0.289896163,0.008349998357400898,0.1319084885,0.0006943228856418918,0.0,0.0,0.0023650516949152538,60,alert
1,0_landmarks,175,0.2922514109999999,0.009882683225319882,0.1318130735,0.0006649866552190483,0.0,0.0,0.0029756337288135586,60,alert
1,0_landmarks,176,0.29040893866666656,0.011761516635991929,0.13228825766666666,0.000877302704628163,0.0,0.0,0.004239902033898305,60,alert
1,0_landmarks,177,0.2908776241666667,0.0155425834094082,0.13332628316666667,0.004397561297658243,0.0,0.0,0.005918074067796617,60,alert
1,0_landmarks,178,0.284862481,0.025311752056194285,0.13387818266666668,0.0028442769539901635,0.0,0.0,0.010231739322033901,60,alert
1,0_landmarks,179,0.29135291466666674,0.012819390278995393,0.13336510216666667,0.0005761045798466669,0.0,0.0,0.0034142449152542408,60,alert
1,0_landmarks,180,0.2880715529999999,0.014384652038581643,0.13422559233333334,0.0006572147431100594,0.0,0.0,0.0049004647457627105,60,alert
1,0_landmarks,181,0.29131336716666667,0.006913675492922488,0.1339182926666667,0.0005855878373334688,0.0,0.0,0.002078093220338982,60,alert
1,0_landmarks,182,0.2924989148333334,0.00859036332956247,0.13405792283333332,0.0006099175820335412,0.0,0.0,0.002586595932203393,60,alert
1,0_landmarks,183,0.2900228269999999,0.013226530447161152,0.13347099566666668,0.0007416719386187912,0.0,0.0,0.004370339152542373,60,alert
1,0_landmarks,184,0.2920440531666666,0.011446261740251632,0.13348195133333335,0.0006978133528875914,0.0,0.0,0.0028445228813559344,60,alert
1,0_landmarks,185,0.29595743466666663,0.013044596684752717,0.13337534316666666,0.0007340343812735459,0.0,0.0,0.003062322711864406,60,alert
1,0_landmarks,186,0.29566571133333336,0.013379839274386103,0.133164115,0.0005872565701533988,0.0,0.0,0.0031935450847457576,60,alert
1,0_landmarks,187,0.2850183600000001,0.019235694795949013,0.13277972400000002,0.0009951720628869481,0.0,0.0,0.005662842711864409,60,alert
1,0_landmarks,188,0.29012324350000007,0.007613288455859665,0.13255206816666668,0.0007186163332671372,0.0,0.0,0.0019172308474576282,60,alert
1,0_landmarks,189,0.28640883316666665,0.011694534223243423,0.13286337733333334,0.0005956159710917408,0.0,0.0,0.004503766779661016,60,alert
1,0_landmarks,190,0.2900288975,0.010218851881233304,0.13379454783333333,0.0008953804424565227,0.0,0.0,0.003587536610169496,60,alert
1,0_landmarks,191,0.2903774310000001,0.009175177620543864,0.13415342333333333,0.0005553146232802516,0.0,0.0,0.0032095266101694973,60,alert
1,0_landmarks,192,0.2868012685,0.009262777066145235,0.1341380855,0.0009225392051387762,0.0,0.0,0.0035095823728813554,60,alert
1,0_landmarks,193,0.28410360333333334,0.013259989387178971,0.13455549433333333,0.0009675808403287133,0.0,0.0,0.004537576101694911,60,alert
1,0_landmarks,194,0.28650309616666664,0.01182460133509274,0.134612286,0.000950906142633083,0.0,0.0,0.004172531694915256,60,alert
1,0_landmarks,195,0.29142254633333337,0.008211643853824675,0.1344766145,0.0011508978075911345,0.0,0.0,0.002010959830508475,60,alert
1,0_landmarks,196,0.29075649600000003,0.010166173995424927,0.13451089316666665,0.000808165791378829,0.0,0.0,0.003120139322033895,60,alert
1,0_landmarks,197,0.29665332616666673,0.008985433103974289,0.133995713,0.0008280825044247319,0.0,0.0,0.0028542932203389866,60,alert
1,0_landmarks,198,0.295402634,0.007764840024442059,0.13472776666666667,0.00048557410566485367,0.0,0.0,0.0022871549152542426,60,alert
